0.001092727608155793, 1.164223523348276e-06, 0.1999994394383932, 0.0004735233135637056
0.05559422495532895, 0.0033539400601037043, 0.19854374924093945, 0.02409106965975061
0.10920159286704237, 0.013091864851927962, 0.19430618469590535, 0.04738255574492283
0.1556380035815999, 0.027440654667090378, 0.18714839235266612, 0.07053707705747765
0.20002529647461326, 0.04731863773357778, 0.17659662662525277, 0.09388094303201829
0.23740469216712737, 0.08022830088754408, 0.11534137747242693, 0.16339022811283155
0.2559497683748717, 0.12647221759304855, 0.03094292681238225, 0.19759184011563727
0.26234873095607786, 0.17738914324014124, 0.01888743903395365, 0.19910616426102606
0.26562775914825904, 0.22813742700391273, 0.006516944939597734, 0.1998937953730787
0.2648304356482304, 0.2562573109072026, -0.01788177296806664, 0.19919900149227288
0.2606492278565519, 0.28390405823459786, -0.04195203831571462, 0.19555057269452528
0.2555226461022656, 0.30284396828145227, -0.06245115962116482, 0.18999961226795123
0.24883150263033332, 0.3200397347837737, -0.08786299063163962, 0.17966662148898002
0.2474476820401141, 0.32288376507750643, -0.1482119130313899, 0.13428785810927107
0.24692580740683132, 0.32307106743686304, -0.18820727746306298, 0.06766107233810016
0.22107322456949413, 0.3330752074122397, -0.184720249420949, 0.07667091661029228
0.19529110914897319, 0.3445289873757535, -0.18018340951414602, 0.08679826574222299
0.15402234978228857, 0.37604717799587534, -0.13103869229944407, 0.15109222720064597
0.12885921531433456, 0.42059598604462245, -0.06210826677839124, 0.19011197541918337
0.12648407850495005, 0.42766055939913705, -0.09745431179572517, 0.17465009909078663
0.12619459432614372, 0.4278903694011012, -0.15646652023697288, 0.12457218006012803
0.11251029180881456, 0.4402923098440521, -0.1392810634882159, 0.1435297368268735
0.10044760958888627, 0.4544375140353239, -0.12014385581932463, 0.15989200701994247
0.08592262282421857, 0.47428946356037943, -0.11602387629437419, 0.16290629248014873
0.07198592528299118, 0.49439067474252646, -0.11243967554528383, 0.16540048175042088
0.0609281144742296, 0.5081656946433434, -0.13721785299929715, 0.1455034735608167
0.04749441055921368, 0.5202743631413055, -0.1581471152133237, 0.12243157251993349
0.016793280484601655, 0.5440019474243466, -0.15834730869100966, 0.12217254122884612
-0.014322203702409622, 0.5679719204538961, -0.15787861461845312, 0.12277761622607748
-0.0579649574339674, 0.6125928160556958, -0.11916143831280508, 0.16062550114855223
-0.08825143350946701, 0.6678199308106162, -0.07254433838380707, 0.18637950254374996
-0.11933403090736684, 0.7537419428478755, -0.06346946434220335, 0.1896618757054611
